case_id,major_A,major_Ch,major_Cb,K_star,T_star,F_star,G_star,warning_negative_demand
30690,10.0,0.68,0.68,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.030053,0.076097,12038.8885,None
30691,10.0,0.56,0.56,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.047235,0.079541,8372.6416,None
30692,10.0,0.76,0.76,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.024150,0.066510,13996.6643,None
30693,10.0,0.6,0.6,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.039906,0.096962,9433.6827,None
30694,10.0,0.64,0.64,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.037878,0.089071,10837.7495,None
30695,10.0,0.76,0.76,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.036455,0.065184,10573.1615,None
30696,10.0,0.77,0.77,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.030320,0.059506,10948.1875,None
30697,10.0,0.67,0.67,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",0.026622,0.055125,13406.9345,None
30698,10.0,0.78,0.78,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.026093,0.062610,13150.7234,None
30699,10.0,0.71,0.71,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.062680,0.075348,5231.9655,None
30700,10.0,0.7,0.7,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.039842,0.058116,7922.9927,None
30701,10.0,0.8,4.0,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.019190,0.233925,16338.8706,None
30702,10.0,0.74,3.7,"[1, 1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 1, 1, 1]",0.019135,0.256084,18330.2200,None
30703,10.0,0.57,2.85,"[1, 1, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 1, 2, 1]",0.042361,0.257578,8463.0095,None
30704,10.0,0.61,3.05,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.145303,0.261430,2796.9131,None
30705,10.0,0.76,3.8,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",0.021061,0.240826,19921.0145,None
30706,10.0,0.75,3.75,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0.019221,0.251133,17338.1148,None
30707,10.0,0.68,3.4,"[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.032754,0.293427,9413.8061,None
30708,10.0,0.58,2.9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.037588,0.253308,9610.0224,None
30709,10.0,0.78,3.9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.030918,0.315549,12522.3271,None
30710,10.0,0.64,3.2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",0.027506,0.282738,12989.5991,None
30711,10.0,0.65,3.25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",0.097078,0.278425,3481.9473,None
30712,10.0,0.75,3.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1]",0.028787,0.270989,12897.2182,None
30713,10.0,0.69,3.45,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.043548,0.236866,8724.1081,None
30714,10.0,0.56,2.8,"[3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]",0.043074,0.266878,6785.4246,None
30715,10.0,0.62,3.1,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",0.024782,0.247944,11934.1572,None
30716,10.0,0.63,3.15,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.028964,0.265000,12335.3450,None
30717,10.0,0.78,3.9,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.032713,0.253023,11094.8168,None
30718,10.0,0.67,3.35,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.228508,0.221204,1670.9249,None
30719,10.0,0.85,4.25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.024440,0.227163,16091.7895,None
30720,10.0,0.7,3.5,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.024431,0.215269,16135.2178,None
